incident_id,timestamp,date,time_window,day_type,lat,lng,zone_id,incident_type,num_injured,num_critical,num_fatalities,severity_category,severity_numeric,response_time_minutes,transport_time_minutes,weather_condition,road_condition,was_night_time
INC_000131,2024-12-18T03:29:32.287981,2024-12-18,00:00-06:00,WEEKDAY,22.684975,88.163696,ZONE_013,ROAD_ACCIDENT,1,0,0,MED,2,23.02,6.88,FOG,DRY,True
INC_000132,2024-12-18T11:42:17.287981,2024-12-18,06:00-12:00,WEEKDAY,22.719219,88.555353,ZONE_003,ROAD_ACCIDENT,1,0,0,LOW,1,18.26,25.62,CLEAR,DRY,False
INC_000133,2024-12-18T08:07:34.287981,2024-12-18,06:00-12:00,WEEKDAY,22.676846,88.155769,ZONE_013,TRAUMA_OTHER,1,0,0,LOW,1,10.75,18.62,RAIN,DAMAGED,False
INC_000134,2024-12-17T23:04:49.287981,2024-12-17,18:00-24:00,WEEKDAY,22.614397,88.321696,ZONE_018,CARDIAC_EMERGENCY,2,1,0,CRITICAL,4,8.66,39.84,CLEAR,DAMAGED,True
INC_000135,2024-12-18T13:38:09.287981,2024-12-18,12:00-18:00,WEEKDAY,22.337537,88.267676,ZONE_014,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,8.53,11.66,RAIN,DAMAGED,False
INC_000136,2024-12-18T13:35:53.287981,2024-12-18,12:00-18:00,WEEKDAY,22.74792,88.290576,ZONE_009,FIRE,4,1,0,CRITICAL,4,14.67,16.83,CLEAR,DRY,False
INC_000137,2024-12-18T04:05:09.287981,2024-12-18,00:00-06:00,WEEKDAY,22.73802,88.303555,ZONE_009,CARDIAC_EMERGENCY,3,0,0,HIGH,3,11.47,24.25,CLEAR,DAMAGED,True
INC_000138,2024-12-17T22:36:21.287981,2024-12-17,18:00-24:00,WEEKDAY,22.632959,88.199289,ZONE_015,TRAUMA_OTHER,1,0,0,LOW,1,24.54,13.9,CLEAR,WET,True
INC_000139,2024-12-18T06:00:05.287981,2024-12-18,06:00-12:00,WEEKDAY,22.721494,88.460537,ZONE_012,TRAUMA_OTHER,2,1,0,CRITICAL,4,21.39,22.26,RAIN,DAMAGED,False
INC_000140,2024-12-18T12:21:07.287981,2024-12-18,12:00-18:00,WEEKDAY,22.713365,88.558373,ZONE_003,RESPIRATORY_DISTRESS,1,1,0,CRITICAL,4,23.27,23.63,CLEAR,WET,False
INC_000141,2024-12-17T23:24:00.287981,2024-12-17,18:00-24:00,WEEKDAY,22.717525,88.448739,ZONE_012,FIRE,3,1,1,FATAL,5,8.93,17.64,CLEAR,DAMAGED,True
INC_000142,2024-12-19T09:52:14.287981,2024-12-19,06:00-12:00,WEEKDAY,22.674213,88.461628,ZONE_019,RESPIRATORY_DISTRESS,1,0,0,LOW,1,13.8,29.48,CLEAR,DRY,False
INC_000143,2024-12-18T23:05:07.287981,2024-12-18,18:00-24:00,WEEKDAY,22.650463,88.196289,ZONE_015,FIRE,1,0,0,LOW,1,18.79,39.77,CLEAR,DRY,True
INC_000144,2024-12-19T01:13:42.287981,2024-12-19,00:00-06:00,WEEKDAY,22.716957,88.447106,ZONE_012,FIRE,1,0,0,MED,2,12.62,11.44,CLEAR,WET,True
INC_000145,2024-12-19T05:31:17.287981,2024-12-19,00:00-06:00,WEEKDAY,22.647823,88.188302,ZONE_015,CARDIAC_EMERGENCY,1,0,0,HIGH,3,20.42,39.72,CLEAR,DAMAGED,True
INC_000146,2024-12-19T19:16:11.287981,2024-12-19,18:00-24:00,WEEKDAY,22.484771,88.132937,ZONE_002,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,11.4,7.29,CLEAR,WET,False
INC_000147,2024-12-19T03:47:41.287981,2024-12-19,00:00-06:00,WEEKDAY,22.774697,88.507129,ZONE_017,ROAD_ACCIDENT,1,1,0,CRITICAL,4,14.69,36.3,CLEAR,DRY,True
INC_000148,2024-12-19T01:43:51.287981,2024-12-19,00:00-06:00,WEEKDAY,22.360204,88.558235,ZONE_016,FIRE,1,0,0,LOW,1,23.35,17.27,CLEAR,WET,True
INC_000149,2024-12-19T09:43:30.287981,2024-12-19,06:00-12:00,WEEKDAY,22.609915,88.32204,ZONE_018,ROAD_ACCIDENT,4,0,0,HIGH,3,19.88,21.32,CLEAR,WET,False
INC_000150,2024-12-19T08:26:35.287981,2024-12-19,06:00-12:00,WEEKDAY,22.660581,88.183337,ZONE_004,ROAD_ACCIDENT,1,0,0,MED,2,22.97,11.45,CLEAR,DAMAGED,False
INC_000151,2024-12-19T10:34:51.287981,2024-12-19,06:00-12:00,WEEKDAY,22.714034,88.553678,ZONE_003,CARDIAC_EMERGENCY,3,0,0,HIGH,3,23.3,22.83,FOG,DAMAGED,False
INC_000152,2024-12-19T13:59:14.287981,2024-12-19,12:00-18:00,WEEKDAY,22.65289,88.174569,ZONE_004,CARDIAC_EMERGENCY,1,0,0,MED,2,9.05,7.66,CLEAR,DAMAGED,False
INC_000153,2024-12-19T09:19:41.287981,2024-12-19,06:00-12:00,WEEKDAY,22.739901,88.30314,ZONE_009,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,20.14,20.69,CLEAR,DRY,False
INC_000154,2024-12-19T13:23:36.287981,2024-12-19,12:00-18:00,WEEKDAY,22.729333,88.287525,ZONE_009,TRAUMA_OTHER,1,0,0,LOW,1,8.68,14.8,FOG,DAMAGED,False
INC_000155,2024-12-19T00:41:27.287981,2024-12-19,00:00-06:00,WEEKDAY,22.726992,88.449427,ZONE_012,TRAUMA_OTHER,1,0,0,LOW,1,24.39,16.58,FOG,DAMAGED,True
INC_000156,2024-12-19T19:16:03.287981,2024-12-19,18:00-24:00,WEEKDAY,22.653747,88.186659,ZONE_004,CARDIAC_EMERGENCY,1,1,0,CRITICAL,4,9.4,31.64,CLEAR,DAMAGED,False
INC_000157,2024-12-18T22:40:18.287981,2024-12-18,18:00-24:00,WEEKDAY,22.698928,88.280095,ZONE_005,RESPIRATORY_DISTRESS,1,1,0,CRITICAL,4,19.72,18.28,FOG,DAMAGED,True
INC_000158,2024-12-18T23:15:53.287981,2024-12-18,18:00-24:00,WEEKDAY,22.369951,88.54976,ZONE_016,ROAD_ACCIDENT,1,0,0,MED,2,5.23,28.95,CLEAR,WET,True
INC_000159,2024-12-19T17:18:15.287981,2024-12-19,12:00-18:00,WEEKDAY,22.3479,88.255213,ZONE_010,TRAUMA_OTHER,1,0,0,MED,2,17.49,14.36,CLEAR,WET,False
INC_000160,2024-12-19T07:41:36.287981,2024-12-19,06:00-12:00,WEEKDAY,22.352783,88.556728,ZONE_016,CARDIAC_EMERGENCY,1,0,0,MED,2,11.79,18.19,RAIN,DRY,False
INC_000161,2024-12-20T08:09:37.287981,2024-12-20,06:00-12:00,WEEKDAY,22.700797,88.292339,ZONE_005,RESPIRATORY_DISTRESS,1,0,0,MED,2,21.33,24.46,RAIN,DAMAGED,False
INC_000162,2024-12-20T09:54:19.287981,2024-12-20,06:00-12:00,WEEKDAY,22.332257,88.272466,ZONE_014,TRAUMA_OTHER,1,0,0,LOW,1,19.83,38.67,RAIN,DRY,False
INC_000163,2024-12-20T13:30:26.287981,2024-12-20,12:00-18:00,WEEKDAY,22.481935,88.31236,ZONE_008,ROAD_ACCIDENT,2,1,0,CRITICAL,4,9.2,8.32,FOG,DRY,False
INC_000164,2024-12-20T16:24:29.287981,2024-12-20,12:00-18:00,WEEKDAY,22.683876,88.146169,ZONE_013,TRAUMA_OTHER,2,1,1,FATAL,5,6.1,28.91,CLEAR,DRY,False
INC_000165,2024-12-20T14:58:30.287981,2024-12-20,12:00-18:00,WEEKDAY,22.342492,88.14821,ZONE_001,ROAD_ACCIDENT,1,0,0,MED,2,12.4,32.8,CLEAR,DAMAGED,False
INC_000166,2024-12-20T00:18:23.287981,2024-12-20,00:00-06:00,WEEKDAY,22.679364,88.160451,ZONE_013,RESPIRATORY_DISTRESS,1,0,0,MED,2,17.25,7.08,CLEAR,DAMAGED,True
INC_000167,2024-12-20T07:01:47.287981,2024-12-20,06:00-12:00,WEEKDAY,22.350039,88.165889,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,MED,2,22.77,29.15,RAIN,WET,False
INC_000168,2024-12-20T10:48:29.287981,2024-12-20,06:00-12:00,WEEKDAY,22.645285,88.19215,ZONE_015,FIRE,1,0,0,MED,2,16.03,34.54,CLEAR,DAMAGED,False
INC_000169,2024-12-19T21:39:27.287981,2024-12-19,18:00-24:00,WEEKDAY,22.362043,88.267163,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,LOW,1,19.91,20.96,CLEAR,DRY,True
INC_000170,2024-12-20T12:13:07.287981,2024-12-20,12:00-18:00,WEEKDAY,22.658805,88.174891,ZONE_004,CARDIAC_EMERGENCY,4,0,0,HIGH,3,15.67,17.69,CLEAR,DAMAGED,False
INC_000171,2024-12-20T19:13:24.287981,2024-12-20,18:00-24:00,WEEKDAY,22.395363,88.382641,ZONE_011,CARDIAC_EMERGENCY,1,0,0,MED,2,15.44,35.39,RAIN,DRY,False
INC_000172,2024-12-20T17:24:59.287981,2024-12-20,12:00-18:00,WEEKDAY,22.486177,88.142304,ZONE_002,FIRE,3,1,0,CRITICAL,4,22.94,32.8,RAIN,DRY,False
INC_000173,2024-12-20T07:46:14.287981,2024-12-20,06:00-12:00,WEEKDAY,22.672571,88.156834,ZONE_013,CARDIAC_EMERGENCY,2,0,0,HIGH,3,20.27,14.79,CLEAR,WET,False
INC_000174,2024-12-20T06:19:50.287981,2024-12-20,06:00-12:00,WEEKDAY,22.590698,88.393216,ZONE_020,CARDIAC_EMERGENCY,1,0,0,LOW,1,13.18,6.96,CLEAR,DAMAGED,False
INC_000175,2024-12-20T12:02:50.287981,2024-12-20,12:00-18:00,WEEKDAY,22.643871,88.196388,ZONE_015,CARDIAC_EMERGENCY,1,0,0,LOW,1,7.69,12.12,CLEAR,DRY,False
INC_000176,2024-12-20T09:55:09.287981,2024-12-20,06:00-12:00,WEEKDAY,22.727655,88.463846,ZONE_012,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,17.58,25.44,CLEAR,DAMAGED,False
INC_000177,2024-12-20T08:42:44.287981,2024-12-20,06:00-12:00,WEEKDAY,22.717883,88.549778,ZONE_003,CARDIAC_EMERGENCY,1,0,0,MED,2,13.68,39.05,CLEAR,DAMAGED,False
INC_000178,2024-12-20T03:19:39.287981,2024-12-20,00:00-06:00,WEEKDAY,22.329199,88.275177,ZONE_014,CARDIAC_EMERGENCY,1,0,0,MED,2,18.92,39.24,CLEAR,DRY,True
INC_000179,2024-12-20T01:45:40.287981,2024-12-20,00:00-06:00,WEEKDAY,22.675786,88.14732,ZONE_013,CARDIAC_EMERGENCY,1,0,0,LOW,1,6.13,19.06,CLEAR,DAMAGED,True
INC_000180,2024-12-20T05:53:39.287981,2024-12-20,00:00-06:00,WEEKDAY,22.502612,88.137357,ZONE_002,ROAD_ACCIDENT,1,0,0,LOW,1,16.36,17.15,CLEAR,DRY,True
INC_000181,2024-12-20T10:47:06.287981,2024-12-20,06:00-12:00,WEEKDAY,22.645857,88.19555,ZONE_015,TRAUMA_OTHER,4,0,0,HIGH,3,24.7,19.93,RAIN,DAMAGED,False
INC_000182,2024-12-20T10:07:44.287981,2024-12-20,06:00-12:00,WEEKDAY,22.398201,88.373575,ZONE_011,RESPIRATORY_DISTRESS,1,0,0,MED,2,9.39,29.9,RAIN,WET,False
INC_000183,2024-12-21T07:47:29.287981,2024-12-21,06:00-12:00,WEEKDAY,22.746239,88.294833,ZONE_009,TRAUMA_OTHER,1,0,0,MED,2,14.76,39.78,CLEAR,WET,False
INC_000184,2024-12-20T23:28:09.287981,2024-12-20,18:00-24:00,WEEKDAY,22.362364,88.252971,ZONE_010,ROAD_ACCIDENT,1,0,0,LOW,1,18.81,15.81,CLEAR,DRY,True
INC_000185,2024-12-21T02:13:40.287981,2024-12-21,00:00-06:00,WEEKDAY,22.709163,88.285711,ZONE_005,FIRE,1,0,0,HIGH,3,14.21,35.47,RAIN,WET,True
INC_000186,2024-12-21T12:56:54.287981,2024-12-21,12:00-18:00,WEEKDAY,22.585794,88.529082,ZONE_007,FIRE,1,1,0,CRITICAL,4,21.2,31.23,CLEAR,DRY,False
INC_000187,2024-12-21T03:54:02.287981,2024-12-21,00:00-06:00,WEEKDAY,22.776787,88.497836,ZONE_017,ROAD_ACCIDENT,1,0,0,LOW,1,18.38,16.72,RAIN,WET,True
INC_000188,2024-12-21T19:12:21.287981,2024-12-21,18:00-24:00,WEEKDAY,22.705713,88.294131,ZONE_005,ROAD_ACCIDENT,1,0,0,MED,2,21.77,26.39,CLEAR,DRY,False
INC_000189,2024-12-21T20:03:06.287981,2024-12-21,18:00-24:00,WEEKDAY,22.745654,88.294115,ZONE_009,RESPIRATORY_DISTRESS,2,1,0,CRITICAL,4,12.93,25.79,CLEAR,WET,True
INC_000190,2024-12-21T03:37:45.287981,2024-12-21,00:00-06:00,WEEKDAY,22.580227,88.387368,ZONE_020,CARDIAC_EMERGENCY,1,1,1,FATAL,5,12.06,35.7,CLEAR,WET,True
INC_000191,2024-12-21T11:20:59.287981,2024-12-21,06:00-12:00,WEEKDAY,22.334636,88.560564,ZONE_006,FIRE,1,0,0,LOW,1,22.18,35.5,CLEAR,DRY,False
INC_000192,2024-12-21T03:01:07.287981,2024-12-21,00:00-06:00,WEEKDAY,22.616817,88.331808,ZONE_018,RESPIRATORY_DISTRESS,1,0,0,MED,2,14.93,12.89,RAIN,WET,True
INC_000193,2024-12-21T14:07:38.287981,2024-12-21,12:00-18:00,WEEKDAY,22.623368,88.335021,ZONE_018,ROAD_ACCIDENT,1,0,0,MED,2,21.79,9.23,CLEAR,DRY,False
INC_000194,2024-12-21T16:03:06.287981,2024-12-21,12:00-18:00,WEEKDAY,22.711305,88.5442,ZONE_003,FIRE,2,1,0,CRITICAL,4,16.83,34.52,CLEAR,DAMAGED,False
INC_000195,2024-12-21T16:32:45.287981,2024-12-21,12:00-18:00,WEEKDAY,22.353225,88.262142,ZONE_010,CARDIAC_EMERGENCY,3,1,0,CRITICAL,4,13.19,16.5,CLEAR,DAMAGED,False
INC_000196,2024-12-20T20:56:03.287981,2024-12-20,18:00-24:00,WEEKDAY,22.397731,88.384709,ZONE_011,CARDIAC_EMERGENCY,1,0,0,LOW,1,5.89,34.83,RAIN,DAMAGED,True
INC_000197,2024-12-22T06:09:30.287981,2024-12-22,06:00-12:00,WEEKEND,22.321221,88.558885,ZONE_006,TRAUMA_OTHER,1,0,0,MED,2,20.92,10.78,CLEAR,DRY,False
INC_000198,2024-12-22T20:12:33.287981,2024-12-22,18:00-24:00,WEEKEND,22.717369,88.552703,ZONE_003,ROAD_ACCIDENT,1,0,0,MED,2,5.25,36.59,FOG,DAMAGED,True
INC_000199,2024-12-22T04:49:29.287981,2024-12-22,00:00-06:00,WEEKEND,22.335693,88.558891,ZONE_006,CARDIAC_EMERGENCY,1,0,0,LOW,1,13.84,28.02,CLEAR,DAMAGED,True
INC_000200,2024-12-22T16:48:57.287981,2024-12-22,12:00-18:00,WEEKEND,22.366878,88.551578,ZONE_016,FIRE,1,0,0,MED,2,21.06,31.58,FOG,DRY,False
INC_000201,2024-12-22T06:45:21.287981,2024-12-22,06:00-12:00,WEEKEND,22.619947,88.335815,ZONE_018,ROAD_ACCIDENT,3,1,0,CRITICAL,4,13.02,32.13,FOG,DAMAGED,False
INC_000202,2024-12-21T21:24:16.287981,2024-12-21,18:00-24:00,WEEKEND,22.353443,88.159955,ZONE_001,FIRE,4,0,0,HIGH,3,19.73,34.17,CLEAR,DAMAGED,True
INC_000203,2024-12-22T03:39:26.287981,2024-12-22,00:00-06:00,WEEKEND,22.586244,88.534812,ZONE_007,CARDIAC_EMERGENCY,3,0,0,HIGH,3,20.85,33.31,RAIN,DRY,True
INC_000204,2024-12-22T10:25:23.287981,2024-12-22,06:00-12:00,WEEKEND,22.587619,88.399524,ZONE_020,FIRE,3,1,0,CRITICAL,4,9.64,17.42,CLEAR,DRY,False
INC_000205,2024-12-22T18:42:26.287981,2024-12-22,18:00-24:00,WEEKEND,22.399819,88.384391,ZONE_011,RESPIRATORY_DISTRESS,1,0,0,HIGH,3,19.51,31.95,FOG,DAMAGED,False
INC_000206,2024-12-21T22:29:27.287981,2024-12-21,18:00-24:00,WEEKEND,22.674711,88.164743,ZONE_013,RESPIRATORY_DISTRESS,2,0,0,HIGH,3,18.61,18.64,RAIN,DRY,True
INC_000207,2024-12-22T00:21:30.287981,2024-12-22,00:00-06:00,WEEKEND,22.353899,88.156381,ZONE_001,FIRE,3,0,0,HIGH,3,21.1,27.31,RAIN,DAMAGED,True
INC_000208,2024-12-22T06:20:39.287981,2024-12-22,06:00-12:00,WEEKEND,22.347109,88.263011,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,LOW,1,19.14,12.17,FOG,DRY,False
INC_000209,2024-12-22T19:55:38.287981,2024-12-22,18:00-24:00,WEEKEND,22.589829,88.388339,ZONE_020,CARDIAC_EMERGENCY,1,0,0,MED,2,8.72,6.6,CLEAR,DRY,False
INC_000210,2024-12-23T02:39:11.287981,2024-12-23,00:00-06:00,WEEKEND,22.342927,88.265356,ZONE_010,FIRE,1,0,0,LOW,1,7.6,16.49,CLEAR,DRY,True
INC_000211,2024-12-23T15:30:56.287981,2024-12-23,12:00-18:00,WEEKEND,22.584008,88.383201,ZONE_020,FIRE,1,1,1,FATAL,5,20.08,31.49,CLEAR,DRY,False
INC_000212,2024-12-23T05:05:11.287981,2024-12-23,00:00-06:00,WEEKEND,22.585401,88.535997,ZONE_007,FIRE,1,0,0,MED,2,6.94,21.87,CLEAR,DAMAGED,True
INC_000213,2024-12-23T10:53:27.287981,2024-12-23,06:00-12:00,WEEKEND,22.63281,88.201792,ZONE_015,CARDIAC_EMERGENCY,1,0,0,HIGH,3,24.92,19.34,CLEAR,DRY,False
INC_000214,2024-12-23T05:48:08.287981,2024-12-23,00:00-06:00,WEEKEND,22.642243,88.188208,ZONE_015,FIRE,4,0,0,HIGH,3,16.84,15.3,CLEAR,DAMAGED,True
INC_000215,2024-12-23T09:09:03.287981,2024-12-23,06:00-12:00,WEEKEND,22.706085,88.279902,ZONE_005,CARDIAC_EMERGENCY,1,0,0,MED,2,21.14,9.58,FOG,DAMAGED,False
INC_000216,2024-12-23T07:16:31.287981,2024-12-23,06:00-12:00,WEEKEND,22.361088,88.262534,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,MED,2,6.79,9.57,CLEAR,WET,False
INC_000217,2024-12-23T14:24:27.287981,2024-12-23,12:00-18:00,WEEKEND,22.346555,88.282481,ZONE_014,RESPIRATORY_DISTRESS,1,0,0,LOW,1,6.18,12.68,CLOUDY,DRY,False
INC_000218,2024-12-23T17:20:05.287981,2024-12-23,12:00-18:00,WEEKEND,22.747293,88.290967,ZONE_009,FIRE,1,0,0,MED,2,7.99,25.68,CLEAR,DAMAGED,False
INC_000219,2024-12-23T15:50:03.287981,2024-12-23,12:00-18:00,WEEKEND,22.709257,88.283799,ZONE_005,FIRE,1,0,0,LOW,1,24.92,13.31,CLEAR,WET,False
INC_000220,2024-12-23T18:16:23.287981,2024-12-23,18:00-24:00,WEEKEND,22.582458,88.384943,ZONE_020,FIRE,1,0,0,LOW,1,9.27,7.84,CLEAR,DAMAGED,False
INC_000221,2024-12-23T02:56:37.287981,2024-12-23,00:00-06:00,WEEKEND,22.676181,88.153529,ZONE_013,TRAUMA_OTHER,1,0,0,MED,2,20.68,19.65,CLOUDY,DAMAGED,True
INC_000222,2024-12-22T23:08:01.287981,2024-12-22,18:00-24:00,WEEKEND,22.608211,88.32151,ZONE_018,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,9.18,30.79,CLEAR,DRY,True
INC_000223,2024-12-24T03:51:50.287981,2024-12-24,00:00-06:00,WEEKDAY,22.589846,88.385273,ZONE_020,RESPIRATORY_DISTRESS,1,0,0,MED,2,23.73,17.07,RAIN,DAMAGED,True
INC_000224,2024-12-24T18:31:46.287981,2024-12-24,18:00-24:00,WEEKDAY,22.336316,88.552352,ZONE_006,TRAUMA_OTHER,1,0,0,MED,2,23.81,33.97,CLEAR,WET,False
INC_000225,2024-12-24T02:15:07.287981,2024-12-24,00:00-06:00,WEEKDAY,22.488987,88.316882,ZONE_008,ROAD_ACCIDENT,2,1,1,FATAL,5,12.07,15.93,RAIN,DAMAGED,True
INC_000226,2024-12-24T14:31:35.287981,2024-12-24,12:00-18:00,WEEKDAY,22.697091,88.276302,ZONE_005,TRAUMA_OTHER,1,0,0,HIGH,3,21.7,8.81,CLEAR,WET,False
INC_000227,2024-12-23T23:56:40.287981,2024-12-23,18:00-24:00,WEEKDAY,22.719268,88.545976,ZONE_003,ROAD_ACCIDENT,1,0,0,LOW,1,23.24,6.73,CLEAR,DAMAGED,True
INC_000228,2024-12-24T05:01:17.287981,2024-12-24,00:00-06:00,WEEKDAY,22.330491,88.567197,ZONE_006,RESPIRATORY_DISTRESS,1,0,0,LOW,1,14.17,21.71,CLEAR,DRY,True
INC_000229,2024-12-24T11:30:48.287981,2024-12-24,06:00-12:00,WEEKDAY,22.569657,88.538941,ZONE_007,FIRE,3,0,0,HIGH,3,12.05,23.49,FOG,DAMAGED,False
INC_000230,2024-12-24T11:52:58.287981,2024-12-24,06:00-12:00,WEEKDAY,22.671687,88.147799,ZONE_013,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,21.13,19.8,CLEAR,DAMAGED,False
INC_000231,2024-12-24T00:17:05.287981,2024-12-24,00:00-06:00,WEEKDAY,22.319664,88.569522,ZONE_006,RESPIRATORY_DISTRESS,1,0,0,MED,2,23.61,16.14,CLEAR,WET,True
INC_000232,2024-12-24T03:00:26.287981,2024-12-24,00:00-06:00,WEEKDAY,22.491379,88.316198,ZONE_008,FIRE,1,0,0,LOW,1,6.24,39.58,CLEAR,WET,True
INC_000233,2024-12-24T14:16:55.287981,2024-12-24,12:00-18:00,WEEKDAY,22.345958,88.164725,ZONE_001,CARDIAC_EMERGENCY,1,0,0,MED,2,15.49,15.74,RAIN,DRY,False
INC_000234,2024-12-24T19:32:42.287981,2024-12-24,18:00-24:00,WEEKDAY,22.484413,88.310909,ZONE_008,TRAUMA_OTHER,1,1,0,CRITICAL,4,7.62,15.64,CLEAR,WET,False
INC_000235,2024-12-24T00:06:52.287981,2024-12-24,00:00-06:00,WEEKDAY,22.389758,88.376823,ZONE_011,TRAUMA_OTHER,1,0,0,MED,2,19.81,20.83,RAIN,DAMAGED,True
INC_000236,2024-12-24T19:05:20.287981,2024-12-24,18:00-24:00,WEEKDAY,22.654418,88.175327,ZONE_004,TRAUMA_OTHER,1,0,0,HIGH,3,5.92,26.93,RAIN,WET,False
INC_000237,2024-12-23T22:37:36.287981,2024-12-23,18:00-24:00,WEEKDAY,22.72225,88.453821,ZONE_012,CARDIAC_EMERGENCY,1,0,0,LOW,1,7.8,37.54,FOG,WET,True
INC_000238,2024-12-25T13:10:28.287981,2024-12-25,12:00-18:00,WEEKDAY,22.354148,88.166148,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,LOW,1,14.21,22.3,RAIN,DRY,False
INC_000239,2024-12-25T15:44:39.287981,2024-12-25,12:00-18:00,WEEKDAY,22.624824,88.323371,ZONE_018,ROAD_ACCIDENT,1,0,0,LOW,1,24.42,17.69,CLEAR,DRY,False
INC_000240,2024-12-25T04:45:09.287981,2024-12-25,00:00-06:00,WEEKDAY,22.357678,88.149446,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,MED,2,13.57,11.85,RAIN,DRY,True
INC_000241,2024-12-25T02:52:46.287981,2024-12-25,00:00-06:00,WEEKDAY,22.663591,88.17026,ZONE_004,TRAUMA_OTHER,1,0,0,LOW,1,12.65,32.12,CLEAR,DRY,True
INC_000242,2024-12-24T23:47:30.287981,2024-12-24,18:00-24:00,WEEKDAY,22.646097,88.191009,ZONE_015,ROAD_ACCIDENT,1,0,0,LOW,1,17.65,15.22,FOG,DRY,True
INC_000243,2024-12-25T08:03:37.287981,2024-12-25,06:00-12:00,WEEKDAY,22.349631,88.158388,ZONE_001,CARDIAC_EMERGENCY,1,0,0,LOW,1,22.91,37.35,CLEAR,DAMAGED,False
INC_000244,2024-12-25T10:04:14.287981,2024-12-25,06:00-12:00,WEEKDAY,22.344727,88.269634,ZONE_014,FIRE,1,0,0,MED,2,5.75,23.8,RAIN,DRY,False
INC_000245,2024-12-24T21:39:41.287981,2024-12-24,18:00-24:00,WEEKDAY,22.582631,88.387204,ZONE_020,RESPIRATORY_DISTRESS,1,0,0,HIGH,3,6.37,28.21,CLEAR,DRY,True
INC_000246,2024-12-25T03:36:19.287981,2024-12-25,00:00-06:00,WEEKDAY,22.62072,88.339914,ZONE_018,TRAUMA_OTHER,1,0,0,LOW,1,5.41,6.81,CLEAR,WET,True
INC_000247,2024-12-24T21:29:10.287981,2024-12-24,18:00-24:00,WEEKDAY,22.345896,88.265511,ZONE_014,RESPIRATORY_DISTRESS,1,0,0,MED,2,18.08,19.19,CLEAR,WET,True
INC_000248,2024-12-25T04:00:14.287981,2024-12-25,00:00-06:00,WEEKDAY,22.686828,88.476171,ZONE_019,CARDIAC_EMERGENCY,3,1,0,CRITICAL,4,9.91,16.71,RAIN,WET,True
INC_000249,2024-12-25T08:56:01.287981,2024-12-25,06:00-12:00,WEEKDAY,22.745447,88.286551,ZONE_009,ROAD_ACCIDENT,1,0,0,MED,2,9.58,26.15,CLEAR,DRY,False
INC_000250,2024-12-26T11:51:09.287981,2024-12-26,06:00-12:00,WEEKDAY,22.690134,88.470099,ZONE_019,RESPIRATORY_DISTRESS,1,0,0,LOW,1,7.28,30.99,RAIN,DRY,False
INC_000251,2024-12-26T01:06:47.287981,2024-12-26,00:00-06:00,WEEKDAY,22.653716,88.171667,ZONE_004,CARDIAC_EMERGENCY,1,0,0,MED,2,10.3,39.0,RAIN,DAMAGED,True
INC_000252,2024-12-26T05:00:52.287981,2024-12-26,00:00-06:00,WEEKDAY,22.683225,88.473428,ZONE_019,RESPIRATORY_DISTRESS,1,0,0,MED,2,14.26,26.01,RAIN,WET,True
INC_000253,2024-12-25T21:10:54.287981,2024-12-25,18:00-24:00,WEEKDAY,22.773679,88.495424,ZONE_017,ROAD_ACCIDENT,1,0,0,MED,2,20.91,25.36,RAIN,DAMAGED,True
INC_000254,2024-12-26T18:05:48.287981,2024-12-26,18:00-24:00,WEEKDAY,22.790174,88.49251,ZONE_017,ROAD_ACCIDENT,1,0,0,HIGH,3,17.66,27.39,FOG,WET,False
INC_000255,2024-12-26T09:35:43.287981,2024-12-26,06:00-12:00,WEEKDAY,22.649972,88.176743,ZONE_004,ROAD_ACCIDENT,1,0,0,MED,2,21.51,13.52,RAIN,DAMAGED,False
INC_000256,2024-12-26T00:49:27.287981,2024-12-26,00:00-06:00,WEEKDAY,22.727973,88.456167,ZONE_012,FIRE,1,0,0,LOW,1,22.72,35.08,FOG,DAMAGED,True
INC_000257,2024-12-26T03:47:59.287981,2024-12-26,00:00-06:00,WEEKDAY,22.346934,88.163689,ZONE_001,TRAUMA_OTHER,1,0,0,MED,2,14.31,8.14,CLEAR,WET,True
INC_000258,2024-12-26T16:57:09.287981,2024-12-26,12:00-18:00,WEEKDAY,22.332522,88.27499,ZONE_014,CARDIAC_EMERGENCY,1,0,0,MED,2,20.23,10.98,CLOUDY,WET,False
INC_000259,2024-12-26T02:20:17.287981,2024-12-26,00:00-06:00,WEEKDAY,22.341307,88.147786,ZONE_001,CARDIAC_EMERGENCY,1,0,0,MED,2,22.15,14.98,CLEAR,DRY,True
